::ffff:127.0.0.1 - - [23/Jul/2019:01:28:33 +0000] "GET /api/documents HTTP/1.1" 200 1030 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:28:33 +0000] "DELETE /api/documents HTTP/1.1" 200 1043 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:28:33 +0000] "GET /api/documents/5d3662c19952880444a89398 HTTP/1.1" 200 1037 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:29:24 +0000] "POST /api/documents HTTP/1.1" 200 1019 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:29:24 +0000] "GET /api/documents HTTP/1.1" 200 1030 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:29:24 +0000] "DELETE /api/documents HTTP/1.1" 200 1043 "-" "node-superagent/3.8.3"
::ffff:127.0.0.1 - - [23/Jul/2019:01:29:24 +0000] "GET /api/documents/5d3662f4c07a0604596b9d5c HTTP/1.1" 200 1037 "-" "node-superagent/3.8.3"
127.0.0.1 - - [23/Jul/2019:01:29:43 +0000] "GET /swagger HTTP/1.1" 200 8885 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:29:43 +0000] "GET /swagger-ui.css HTTP/1.1" 200 26383 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
127.0.0.1 - - [23/Jul/2019:01:29:43 +0000] "GET /swagger-ui-standalone-preset.js HTTP/1.1" 200 280846 "http://localhost:4000/swagger" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/75.0.3770.142 Safari/537.36"
